GKODE,GKODN
2595337.045,1210020.192
2614647.759,1179329.997
2627970.807,1189355.247
2583493.0,1214503.0
2616531.469,1231457.994
2620430.332,1202877.296
2600124.688,1191929.005
2625533.154,1229080.415
2616760.678,1207275.493
2609857.587,1148037.012
2599480.291,1197798.881
2599771.487,1196990.998
2621689.185,1173487.821
2600183.009,1145147.925
2572120.458,1209944.836
2586503.621,1198812.137
2614687.0,1196212.0
2586541.287,1209970.606
2601377.162,1208185.477
2626150.794,1228778.94
2618456.98,1225601.267
2614801.04,1197038.835
2609888.249,1164401.308
2607916.064,1181765.475
2609992.451,1206229.684
2587624.603,1221777.826
2612461.198,1181915.305
2613754.2,1178338.701
2591106.387,1216401.437
2573563.22,1210235.206
2616066.336,1215514.451
2574938.237,1209602.128
2614487.21,1221196.429
2599615.642,1205080.647
2586834.0,1209756.026
2603593.961,1197654.225
2632318.687,1210864.365
2639128.267,1165252.886
2617780.18,1207499.677
2607480.735,1209622.167
2590927.884,1177658.591
2617352.587,1179125.076
2616332.162,1209922.507
2613831.262,1175582.904
2604541.155,1202952.125
2594764.607,1162700.626
2616900.819,1205016.815
2614075.655,1186944.169
2602495.503,1198816.666
2619296.893,1235092.5
2619459.336,1204016.395
2627002.359,1224113.342
2629815.971,1201607.304
2623591.51,1202470.611
2626887.886,1226486.913
2584901.403,1194618.987
2631022.264,1197146.523
2586681.662,1219972.588
2589028.52,1147009.48
2611434.1,1213623.013
2601290.192,1197597.362
2630985.307,1226157.132
2601603.638,1199360.178
2610419.847,1194696.874
2610456.359,1223099.889
2631061.993,1172795.559
2573675.727,1212452.66
2595137.127,1202078.403
2589578.0,1218014.0
2595202.59,1183432.855
2623415.698,1208489.954
2604577.123,1200465.395
2614269.0,1175578.0
2607439.778,1187313.947
2586517.0,1209335.0
2600669.803,1204296.892
2567905.577,1222821.312
2626373.871,1230557.086
2583970.35,1217911.652
2578173.303,1210483.748
2586334.086,1221247.831
2597717.515,1150016.023
2609501.596,1198222.506
2605642.515,1211195.216
2604940.668,1208145.512
2628536.731,1227466.739
2600119.711,1205162.47
2613862.176,1178091.375
2634628.395,1171977.661
2573875.586,1230098.798
2635168.186,1157211.821
2571720.213,1208014.559
2600076.633,1197556.76
2625875.165,1231886.962
2587620.232,1222456.513
2615425.846,1183847.994
2595090.604,1156535.281
2612821.294,1158195.224
2594126.555,1224933.727
2631329.724,1196698.628
2597903.833,1212657.456
2622003.574,1165837.632
2571708.012,1225436.306
2601794.729,1225101.048
2609945.677,1192145.471
2613771.548,1176516.406
2574177.376,1205976.383
2607963.029,1211179.507
2580883.258,1229423.752
2604520.459,1203191.148
2587931.249,1205967.281
2590955.134,1213772.95
2600229.467,1141733.862
2589199.69,1211229.672
2612692.955,1220034.806
2609936.612,1187444.515
2594667.471,1201874.583
2608851.526,1191394.307
2613640.979,1184805.816
2608979.195,1167725.306
2601570.124,1143028.022
2594930.993,1201206.695
2589298.006,1219400.997
2623440.875,1202830.617
2584292.205,1212364.63
2617541.173,1221086.208
2574736.145,1206525.527
2622175.703,1197405.799
2581575.235,1230119.161
2587403.299,1210810.832
2583153.04,1223415.275
2611749.267,1215513.039
2603328.533,1202381.789
2601544.516,1204063.867
2632464.334,1170465.084
2584982.275,1222253.379
2584281.965,1231491.84
2595400.286,1210478.141
2603356.286,1201004.441
2585973.715,1224200.538
2613884.828,1171301.37
2604653.512,1211516.515
2610233.496,1180691.993
2618218.68,1181272.079
2655892.984,1175523.431
2621225.739,1160217.812
2606851.221,1201920.28
2616728.593,1234574.92
2603308.286,1199505.084
2604644.539,1194193.536
2589977.279,1220399.46
2616785.971,1156834.993
2596402.293,1157241.817
2671326.286,1176809.37
2620193.066,1173567.348
2632774.056,1169866.255
2594773.507,1236341.586
2615286.093,1233204.117
2617439.897,1169741.207
2576772.851,1218299.624
2629093.241,1187555.58
2607670.315,1220358.276
2594049.646,1235434.523
2596397.84,1199426.686
2600190.187,1183856.408
2615081.008,1159492.706
2608910.582,1176459.779
2616508.455,1159274.431
2588129.809,1221254.456
2605649.802,1208788.622
2620112.784,1166744.702
2648307.601,1164445.405
2624704.726,1171443.469
2602335.159,1204431.208
2633409.792,1187238.414
2575433.844,1218027.322
2570658.014,1207375.083
2592018.15,1141796.028
2614531.04,1178898.551
2601130.05,1197668.216
2583066.285,1216508.122
2584981.981,1221549.835
2607692.218,1167648.641
2629872.51,1214005.231
2585325.657,1226892.117
2598871.503,1199706.565
2614106.061,1176826.891
2618756.3,1171005.934
2657331.402,1175469.898
2595252.686,1185706.159
2657778.221,1175240.088
2606551.831,1198202.768
2612417.962,1220167.069
2621006.001,1208766.026
2636141.394,1162402.874
2577859.832,1227338.088
2636380.598,1170851.632
2615389.825,1178689.321
2596187.897,1199861.879
2629459.547,1197742.397
2600303.065,1236903.098
2659576.166,1175755.428
2604998.494,1210376.436
2608203.588,1167713.156
2616477.72,1231974.907
2604569.168,1198842.165
2607330.228,1196791.608
2587714.752,1195011.792
2607669.313,1210283.396
2574326.995,1213046.797
2632877.194,1186910.982
2600691.254,1187327.064
2627702.955,1199272.184
2600502.982,1197577.939
2620374.167,1227285.514
2622259.062,1212802.128
2587983.624,1219486.264
2605558.755,1198348.535
2607257.0,1219762.0
2607046.377,1214782.969
2615370.131,1168984.108
2595872.309,1201471.086
2624225.828,1225669.21
2626938.116,1222166.37
2606506.395,1198369.97
2594676.937,1221308.358
2605958.339,1188927.425
2579293.405,1234704.878
2612711.737,1208050.414
2627048.665,1198526.053
2623571.362,1228311.16
2619742.209,1185797.348
2609953.516,1188028.787
2646520.461,1164068.259
2617184.22,1201629.012
2608627.817,1167697.948
2561285.282,1219476.182
2619978.312,1189684.826
2604385.335,1189466.835
2604468.731,1198955.703
2594265.762,1206273.329
2615587.211,1169688.386
2659480.475,1169504.83
2591837.602,1205108.414
2631452.298,1225516.961
2561432.483,1222675.518
2612212.297,1176715.529
2574083.801,1203022.556
2603504.852,1206673.631
2594743.733,1224553.055
2620448.53,1226870.673
2599871.002,1206458.182
2611779.989,1215542.872
2600644.562,1144146.805
2588222.392,1226332.849
2605878.601,1167307.2
2616143.824,1198114.223
2612453.469,1185296.22
2598864.452,1223954.723
2592081.305,1218611.648
2598462.68,1192440.668
2612083.669,1197994.422
2607634.859,1218408.48
2648688.154,1178389.046
2627511.345,1223665.109
2623517.178,1222207.936
2621432.347,1182372.603
2608415.025,1219099.509
2646620.132,1164301.966
2622964.601,1171874.468
2613590.987,1181062.563
2624092.546,1227996.079
2614491.364,1187830.034
2611429.148,1176467.671
2640134.433,1165177.675
2614921.673,1181473.313
2599958.742,1199960.093
2629892.431,1226173.01
2598452.701,1193474.394
2620438.026,1184915.283
2589944.92,1214410.373
2656754.486,1175270.872
2617706.104,1196216.08
2584198.99,1231402.77
2610962.319,1215444.262
2620385.159,1173626.883
2560889.599,1219568.72
2610324.49,1188802.82
2601280.106,1191815.036
2598855.375,1197797.895
2615748.337,1187458.065
2625660.451,1229270.156
2586415.776,1137029.582
2613955.675,1211598.87
2608641.286,1192087.111
2620152.81,1182874.219
2612198.349,1216500.69
2635748.923,1201862.002
2616742.719,1231441.014
2591744.369,1188807.063
2588084.965,1221525.254
2593060.717,1235932.465
2616413.955,1159869.291
2606575.588,1198195.052
2595691.905,1205564.872
2604675.0,1198923.0
2607691.279,1210319.733
2601612.914,1208673.739
2620400.333,1236547.216
2607820.672,1181629.342
2590527.0,1146584.0
2613764.64,1157718.955
2621127.677,1165992.237
2623390.917,1217779.145
2591621.209,1194651.464
2653586.951,1170176.045
2618975.083,1210636.609
2615118.889,1181281.08
2577602.694,1226970.578
2593938.357,1212945.004
2613243.225,1192422.818
2586975.239,1210846.154
2618739.643,1196642.966
2589712.308,1200372.171
2604452.697,1201176.025
2632027.234,1174557.491
2590524.876,1213715.11
2619898.0,1162330.0
2621550.474,1234288.781
2643578.234,1165738.341
2633140.892,1221319.263
2613136.211,1187393.053
2615961.557,1231204.513
2596985.811,1214645.808
2585774.672,1220423.844
2627378.458,1210541.203
2607367.702,1205289.553
2596406.166,1236593.088
2606602.767,1214813.004
2618087.515,1182281.126
2623704.822,1202118.369
2595088.957,1161537.448
2583754.359,1231939.214
2611725.301,1180533.248
2616404.868,1196688.804
2630116.704,1165146.98
2615707.082,1233083.866
2576037.063,1209763.038
2577093.979,1214953.421
2591696.482,1216730.275
2586268.365,1219042.519
2599756.577,1200588.15
2607891.224,1199619.41
2622206.041,1161005.13
2595087.776,1225822.717
2585397.685,1215769.264
2590758.415,1208462.197
2594386.823,1210589.813
2612678.402,1220148.369
2605970.095,1162175.581
2612992.62,1176730.214
2632875.706,1196737.984
2626645.185,1199188.571
2632314.601,1174827.943
2611638.319,1176487.959
2611914.828,1211148.423
2594832.2,1225444.351
2573324.114,1230813.632
2605845.887,1200864.411
2631180.893,1217827.263
2585479.962,1218189.727
2590490.796,1213598.352
2602723.99,1166189.319
2607959.241,1219314.598
2611502.069,1152633.15
2591253.332,1210787.884
2593327.918,1193610.485
2600996.153,1238692.173
2607917.053,1205335.931
2587054.244,1140666.358
2600713.678,1205710.619
2589430.773,1226371.533
2600601.602,1206036.916
2586695.664,1222000.465
2615040.118,1218806.193
2596055.567,1184096.26
2578936.999,1206557.001
2615239.054,1159811.723
2607774.284,1194112.876
2609475.056,1215689.027
2630782.252,1223810.104
2591413.967,1211620.032
2589904.781,1235851.458
2581557.433,1229727.684
2633552.825,1175523.862
2613945.236,1178539.167
2587927.473,1147559.997
2613986.351,1176299.372
2597346.809,1191391.384
2604068.704,1202836.371
2602852.864,1199130.757
2619937.284,1167307.343
2592583.396,1206133.07
2623529.992,1190522.855
2627141.635,1224065.608
2617915.719,1149136.437
2614735.637,1177336.324
2585590.652,1150552.732
2582995.243,1217155.306
2631348.53,1169888.887
2600871.189,1197541.242
2622834.528,1207782.189
2594936.533,1225085.294
2639407.242,1165366.796
2585976.28,1218379.155
2620068.273,1229228.488
2594957.017,1180275.108
2604380.154,1159316.239
2600285.443,1197690.516
2606340.78,1176577.662
2594109.627,1175777.566
2605582.474,1194731.996
2615934.629,1181504.196
2643436.864,1166646.378
2628496.833,1233776.709
2622847.943,1205198.622
2601398.788,1200507.485
2632860.381,1168320.864
2595074.749,1164918.481
2589651.024,1221215.689
2594555.379,1191509.168
2646074.72,1178772.8
2609567.678,1192095.903
2578638.695,1210765.484
2602101.573,1198474.967
2605527.635,1177995.599
2595341.699,1210468.782
2600991.459,1205296.17
2583388.58,1216899.761
2613018.991,1211523.346
2594446.047,1191762.928
2617329.1,1217351.556
2614278.317,1219424.473
2625386.517,1229581.739
2591288.388,1163459.39
2615550.46,1195163.259
2585815.981,1221227.69
2613628.246,1235056.26
2567097.863,1222672.794
2613627.902,1175997.073
2610179.341,1167301.825
2625659.955,1228300.555
2585744.222,1226596.553
2618105.101,1149792.724
2608952.838,1166318.42
2591377.04,1177639.962
2611162.47,1214617.304
2590148.089,1204985.875
2599756.09,1211507.667
2628859.057,1232422.421
2635635.001,1162003.997
2652435.093,1177203.561
2614362.363,1181707.642
2629770.454,1207257.523
2633900.163,1184257.377
2614371.521,1219082.62
2629883.618,1168567.045
2592506.06,1205966.335
2614311.798,1209742.237
2598272.643,1195846.319
2633542.497,1208456.431
2622616.852,1227554.803
2592094.604,1224845.506
2608562.483,1191583.523
2613627.214,1212847.097
2584950.289,1195537.841
2588256.426,1206050.421
2631357.306,1218014.015
2627093.4,1229433.024
2602148.9,1199861.213
2581560.575,1212497.934
2614678.883,1178613.313
2592731.857,1213273.328
2593645.824,1185583.802
2602347.536,1193979.346
2627775.396,1172390.213
2599114.142,1166462.924
2600126.987,1198649.32
2576188.557,1211758.976
2615709.256,1177122.421
2603578.514,1197605.867
2644985.871,1178527.806
2583826.051,1231488.842
2623168.169,1208805.285
2604568.267,1193854.882
2602278.857,1208804.997
2605484.243,1185898.674
2618699.132,1230821.314
2593980.062,1235741.973
2618541.99,1205947.619
2631256.753,1169921.949
2593333.932,1223197.851
2586879.144,1219256.903
2600912.374,1198704.614
2606689.939,1219858.18
2608606.316,1191580.528
2602792.313,1195651.504
2608496.796,1220346.297
2568878.612,1206487.784
2660199.572,1171488.942
2636404.819,1162097.878
2591884.413,1200412.203
2585463.583,1218962.438
2592414.996,1226533.886
2581023.838,1209472.437
2605907.077,1176825.916
2588402.612,1150434.381
2601064.207,1167949.554
2616585.033,1234735.465
2587393.69,1222131.765
2589211.951,1194208.556
2617904.529,1220666.994
2581791.197,1229614.659
2601103.892,1199588.384
2618661.07,1228706.252
2586710.455,1222165.39
2591591.721,1221792.787
2579101.21,1206479.66
2584536.529,1219022.75
2614028.443,1178684.155
2631093.759,1218328.327
2626814.956,1202692.539
2592704.701,1213790.804
2618800.798,1235607.396
2618975.406,1235257.064
2659153.633,1175734.569
2596153.996,1198911.564
2616350.515,1233988.255
2619052.874,1206452.904
2598525.03,1197108.707
2584972.906,1195412.359
2616626.115,1158849.956
2607146.688,1218866.513
2645874.76,1163424.254
2628823.272,1232570.336
2595954.931,1236887.46
2596928.515,1192548.625
2585111.47,1226955.417
2615311.386,1194734.966
2618700.677,1163413.513
2592926.055,1153002.083
2615063.018,1181447.012
2641210.487,1173458.386
2620378.519,1226137.313
2613462.811,1177873.912
2603916.926,1199408.026
2626834.633,1197994.748
2603702.527,1200787.975
2636926.85,1162023.85
2618037.102,1205769.652
2614972.215,1180470.325
2626156.204,1232178.407
2597440.034,1195545.761
2603837.588,1184544.005
2612170.144,1220142.96
2601825.768,1204141.428
2601101.897,1197343.695
2621284.393,1205410.91
2619020.757,1169009.159
2647236.21,1177604.328
2605036.132,1210475.66
2599184.604,1200379.428
2611597.596,1181911.208
2601238.198,1145256.761
2631121.306,1218487.865
2578862.499,1206286.682
2591190.907,1221862.147
2613575.098,1188902.047
2600720.55,1204527.116
2595371.829,1213592.052
2610662.732,1192362.019
2630795.925,1218215.376
2595270.002,1236256.757
2579086.459,1219396.57
2586456.609,1148718.503
2615919.471,1221592.169
2595080.803,1221004.247
2636781.207,1206699.197
2575035.41,1226637.566
2595717.259,1177989.149
2596539.507,1198684.648
2599333.16,1202652.873
2576812.111,1226491.343
2616357.648,1177099.173
2625600.0,1220046.5
2625763.177,1167109.445
2585675.14,1199668.685
2610089.217,1191468.821
2618645.355,1200663.37
2582188.318,1213777.007
2602812.011,1202701.135
2613735.659,1181522.776
2598777.499,1173282.549
2595580.599,1198552.714
2603801.404,1202919.208
2612808.386,1215693.858
2586072.456,1148940.919
2612932.328,1206457.648
2636132.784,1161593.822
2645443.751,1163673.908
2608980.569,1196881.908
2602782.901,1202688.162
2596988.438,1202992.651
2610702.179,1197150.148
2608852.711,1220307.032
2625280.603,1231663.009
2634339.059,1156516.689
2584961.984,1219183.633
2601543.45,1202884.753
2618875.05,1149705.608
2605125.471,1203494.384
2613444.726,1181161.729
2599937.146,1197175.972
2599837.688,1186106.865
2588297.0,1231845.0
2597950.198,1197612.418
2614767.577,1197743.254
2586980.819,1209956.699
2596082.718,1234068.785
2609827.376,1164033.707
2600622.767,1200639.323
2628611.485,1172128.661
2621853.545,1225344.239
2614324.464,1205605.994
2614985.766,1195015.514
2604388.817,1187315.24
2643181.404,1163161.843
2609911.595,1206416.753
2636971.01,1161501.0
2613067.4,1219773.137
2609245.661,1215689.203
2587669.699,1233462.523
2640580.926,1158750.435
2620742.249,1221157.298
2591064.742,1222102.887
2593442.458,1223404.906
2632806.694,1169403.376
2606066.401,1176577.648
2604792.348,1202121.022
2577913.183,1204816.886
2657775.33,1175234.053
2607182.146,1185304.749
2590426.62,1213827.792
2614656.718,1180015.775
2610562.115,1213141.408
2630815.153,1170010.21
2619588.148,1235945.397
2629079.443,1202246.076
2615403.174,1210718.263
2605517.286,1179749.366
2618907.142,1235881.891
2618242.854,1170112.324
2602692.084,1200374.832
2624228.756,1226283.38
2604608.301,1210766.54
2592258.619,1224906.001
2632641.565,1182672.269
2595917.992,1182527.643
2608646.604,1190984.812
2625654.821,1233633.88
2609515.998,1191996.717
2590246.027,1142854.838
2580682.542,1208733.429
2597596.979,1196789.424
2613413.085,1178203.942
2588105.176,1210334.262
2613513.519,1211798.152
2615270.627,1233288.468
2620007.981,1169523.69
2610103.065,1197279.19
2604707.806,1203663.646
2595310.45,1236651.877
2619885.152,1234837.11
2602203.419,1189620.149
2625233.111,1231708.486
2627371.157,1226454.312
2589190.02,1146795.149
2615403.201,1201624.477
2597241.34,1174657.913
2605949.641,1214844.383
2633061.761,1170724.413
2583829.469,1231596.336
2601504.423,1205500.367
2598008.815,1212611.289
2605340.442,1182618.696
2593141.103,1185693.09
2613449.729,1211872.705
2596343.588,1210723.457
2608261.925,1187940.358
2632490.476,1167668.926
2598795.827,1209901.069
2589530.537,1220140.441
2632607.338,1170501.325
2599656.231,1198161.34
2601035.551,1202306.004
2604668.186,1210925.072
2627618.419,1223917.402
2630791.62,1215773.974
2668363.016,1175818.232
2605954.782,1193885.314
2621451.47,1203646.277
2610158.518,1202249.76
2596418.351,1154358.921
2620156.178,1202939.764
2620795.46,1203863.428
2625062.054,1229297.218
2601550.589,1201119.213
2633223.621,1169709.081
2618738.649,1185932.347
2591696.394,1179545.793
2605979.362,1180121.239
2593418.96,1140939.392
2624279.395,1155728.805
2632213.154,1170250.447
2590079.755,1143513.812
2604438.099,1187340.839
2594402.425,1220796.983
2621848.383,1159709.359
2583806.047,1212107.87
2628588.266,1212421.885
2615670.951,1181333.942
2606816.508,1201166.249
